year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2010,Dillon County,South Carolina,31666,14872,16794,2343,2504,2214,2408,2026,3629,4253,4563,1871,1807,2310,1217,521,37.1,23093,21737,5310,4048,23093,10569,12524,4048,1553,2495,31666,31081,585,31081,15482,14663,748,192,0,0,0,28,16,0,12,0,0,0,45,33,0,0,0,0,0,0,160,585,177,403,5,0,31666,16067,14840,1151,33,0,160,31666,841,761,80,0,0,30825,15038,14663,502,28,0,68,526,0,526,13619
2010,Dorchester County,South Carolina,129618,62991,66627,9253,9140,10383,9751,7669,17141,20138,19089,7527,6763,7878,3421,1465,35.7,94390,89326,16685,12764,94390,45192,49198,12764,5461,7303,129618,126586,3032,126586,89862,33040,824,110,83,0,0,1912,210,397,512,213,116,185,45,35,279,46,8,23,0,15,902,3032,1231,528,629,8,129618,92667,34586,1468,2718,86,1294,129618,5289,2561,742,215,1771,124329,86386,32717,746,1890,46,66,2478,42,2436,52578
2010,Edgefield County,South Carolina,26680,14469,12211,1430,1624,1638,1908,1452,3557,3989,4237,1612,1891,1997,1009,336,40.1,20831,19661,4339,3342,20831,11354,9477,3342,1462,1880,26680,26463,217,26463,15562,10329,85,0,0,0,0,60,33,0,0,11,0,8,45,37,8,0,0,0,0,0,427,217,30,68,11,21,26680,15724,10414,192,80,0,514,26680,1228,914,125,8,181,25452,14858,10289,9,60,0,90,146,18,128,10385
2010,Fairfield County,South Carolina,24040,11600,12440,1494,1709,1415,1563,1522,2531,3072,3860,2081,1367,1966,1025,435,41.8,18318,17528,4156,3426,18318,8624,9694,3426,1484,1942,24040,23649,391,23649,9272,14284,22,0,0,0,0,40,0,14,26,0,0,0,45,39,0,0,0,0,0,0,31,391,374,0,17,0,24040,9663,14658,22,57,0,31,24040,36,19,0,0,17,24004,9255,14284,22,40,0,12,391,0,391,11521
2010,Florence County,South Carolina,134897,63210,71687,9246,9258,9135,9592,9079,17288,18014,19448,9481,7237,9741,5635,1743,37.2,101331,95654,21027,17119,101331,46390,54941,17119,6878,10241,134897,133292,1605,133292,76187,54941,166,28,0,12,0,1447,598,342,77,89,67,197,45,41,77,0,0,0,0,0,551,1605,644,440,160,171,134897,77575,55873,900,1645,0,618,134897,2794,1712,465,60,557,132103,74103,54711,166,1447,0,143,1533,32,1501,57406
2010,Georgetown County,South Carolina,60236,28764,31472,3438,4001,3462,3878,2837,5509,7446,8831,4548,4956,6840,3130,1360,44.5,46861,44856,14314,11330,46861,21865,24996,11330,5150,6180,60236,59881,355,59881,38027,20501,37,10,0,19,0,354,259,66,7,0,22,0,45,43,0,0,0,0,0,0,962,355,83,123,95,7,60236,38351,20615,178,473,0,985,60236,1799,1583,37,7,172,58437,37438,20454,10,191,0,0,344,12,332,33342
2010,Greenville County,South Carolina,436437,211909,224528,29950,29175,29011,30275,28890,58913,63170,62956,27093,22550,30444,17418,6592,36.9,330156,311945,67600,54454,330156,157801,172355,54454,22687,31767,436437,428804,7633,428804,334745,77607,876,293,22,0,9,8412,2468,1200,531,459,657,1539,45,45,1558,255,121,32,9,93,6909,7633,3288,1235,945,345,436437,341542,81716,2666,9826,356,8250,436437,32305,16931,2369,702,12303,404132,310850,77281,758,8385,255,604,5999,185,5814,191100
2010,Greenwood County,South Carolina,68890,32398,36492,4565,4711,4293,5227,4872,8353,9190,9410,4460,3661,5298,3413,1437,38.1,52421,48871,12224,10148,52421,23984,28437,10148,4149,5999,68890,68179,711,68179,43724,21342,72,23,0,0,0,629,55,88,161,110,33,51,45,47,131,0,0,0,0,0,2412,711,301,191,57,115,68890,44306,21777,392,700,0,2445,68890,3463,2731,263,33,436,65427,42698,21237,72,629,0,136,655,18,637,30795
2010,Hampton County,South Carolina,21173,10793,10380,1465,1066,1740,1612,1243,2683,2942,3090,1375,1156,1620,833,348,37.6,15908,15064,3467,2801,15908,8100,7808,2801,1194,1607,21173,20987,186,20987,9002,11415,42,9,0,0,0,118,51,0,34,0,0,17,45,49,16,0,0,0,0,0,410,186,80,12,0,0,21173,9172,11531,88,142,8,462,21173,679,477,42,25,135,20494,8716,11408,17,118,0,100,135,0,135,9072
2010,Horry County,South Carolina,258267,126485,131782,14879,15140,13684,15852,17718,32948,33620,35881,19099,17540,25626,12906,3374,40.8,205535,195222,52593,41906,205535,99577,105958,41906,19164,22742,258267,255315,2952,255315,206010,35572,1294,270,19,0,15,2986,498,604,587,162,92,478,45,51,565,122,0,0,0,122,9331,2952,1153,665,423,136,258267,208707,37034,2115,3527,289,9638,258267,14430,9321,1125,197,3787,243837,200920,35510,1276,2846,122,441,2722,146,2576,178080
2010,Jasper County,South Carolina,23634,12594,11040,1845,1367,1730,1708,2085,3100,3255,3234,1343,1284,1618,832,233,34.9,17696,16602,3309,2683,17696,9366,8330,2683,1198,1485,23634,23092,542,23092,9239,11208,9,0,0,0,0,10,0,0,7,0,0,0,45,53,3,0,0,0,0,0,2626,542,9,48,0,389,23634,9392,11606,446,15,0,2722,23634,3247,2370,207,4,666,20387,8658,11188,0,10,0,103,428,3,425,9593
2010,Kershaw County,South Carolina,60166,29183,30983,4072,4008,4212,4168,3257,6757,8215,9308,4409,3497,4698,2616,949,40.1,45227,43059,10265,8263,45227,21425,23802,8263,3498,4765,60166,59647,519,59647,43124,15138,263,125,0,0,0,220,51,0,40,8,68,18,45,55,35,0,0,0,0,0,902,519,210,78,144,0,60166,43590,15409,349,364,0,981,60166,2020,1110,354,14,542,58146,41984,15079,261,220,0,170,432,0,432,26784
2010,Lancaster County,South Carolina,72302,35722,36580,4849,4278,5111,4576,4025,8999,10576,10052,4547,4614,6398,3408,869,38.8,55173,52797,13305,10675,55173,26903,28270,10675,4599,6076,72302,71632,670,71632,52579,17809,255,71,0,0,0,451,121,98,48,12,12,120,45,57,40,22,0,0,22,0,516,670,433,115,46,40,72302,53209,18295,423,497,45,516,72302,2901,1985,213,118,585,69401,50264,17680,255,451,22,73,656,0,656,31472
2010,Laurens County,South Carolina,67026,32636,34390,4288,3929,4544,5148,4268,7457,9019,10143,4382,4237,5280,3213,1118,40.2,51237,47771,12330,9611,51237,24335,26902,9611,4036,5575,67026,66173,853,66173,47964,16929,108,8,0,0,0,206,122,30,0,0,25,17,45,59,12,149,102,0,0,47,817,853,287,234,10,59,67026,48615,17386,403,250,268,959,67026,2500,1654,81,47,718,64526,46551,16830,81,206,149,0,709,0,709,30816
2010,Lee County,South Carolina,19615,10075,9540,1168,1292,1300,1372,1480,2544,2464,3066,1268,1101,1406,977,177,37.6,15013,14187,3247,2560,15013,7755,7258,2560,1019,1541,19615,19492,123,19492,6527,12654,33,0,0,0,0,22,0,0,22,0,0,0,45,61,0,0,0,0,0,0,256,123,21,66,0,5,19615,6645,12694,118,22,0,273,19615,317,283,0,0,34,19298,6506,12631,33,22,0,0,106,0,106,7820
2010,Lexington County,South Carolina,252563,122894,129669,16967,17173,17461,17111,15638,33135,36745,38211,16976,13347,17204,9113,3482,37.5,189948,180460,37568,29799,189948,91196,98752,29799,12777,17022,252563,248618,3945,248618,206287,36222,720,265,16,0,0,3275,957,778,323,100,314,123,45,63,680,18,18,0,0,0,2096,3945,1320,1140,807,96,252563,209958,38004,2127,4288,48,2387,252563,12386,7958,1026,424,2978,240177,196756,35646,709,3275,18,235,3538,66,3472,110110
2010,McCormick County,South Carolina,10203,5453,4750,417,408,414,438,497,1127,1315,1530,904,918,1518,611,106,48.2,8655,8403,2818,2235,8655,4737,3918,2235,1096,1139,10203,10094,109,10094,4895,5127,27,0,9,0,0,21,14,0,0,0,0,0,45,65,7,0,0,0,0,0,24,109,23,43,0,9,10203,4995,5193,113,21,0,24,10203,63,20,8,0,35,10140,4881,5110,19,21,0,0,109,0,109,5305
2010,Marion County,South Carolina,33568,15459,18109,2269,2011,2457,2480,2044,3945,4142,4912,2304,2286,2712,1552,454,39.1,25270,23722,5944,4718,25270,11336,13934,4718,1840,2878,33568,33388,180,33388,14043,18962,43,12,0,0,0,37,0,37,0,0,0,0,45,67,0,0,0,0,0,0,303,180,130,41,7,2,33568,14221,19094,86,44,0,303,33568,783,679,19,0,85,32785,13604,18940,24,37,0,0,180,0,180,15052
2010,Marlboro County,South Carolina,29112,15500,13612,1718,1973,1636,2033,1668,4195,4144,4414,1841,1752,2257,1088,393,38.1,22562,21370,4603,3738,22562,11936,10626,3738,1543,2195,29112,28354,758,28354,12038,15077,914,205,0,0,0,120,27,44,0,7,42,0,45,69,0,54,54,0,0,0,151,758,135,435,12,45,29112,12687,15331,1470,148,61,224,29112,474,284,53,0,137,28638,11849,15020,905,120,54,0,690,12,678,12065
2010,Newberry County,South Carolina,37197,18079,19118,2420,2199,2519,2632,2421,4275,4900,5285,2457,2355,3141,1715,878,39.0,28624,27045,7014,5734,28624,13754,14870,5734,2402,3332,37197,36365,832,36365,23026,11180,80,0,0,0,0,158,50,0,0,0,20,25,45,71,63,8,0,8,0,0,1913,832,394,187,0,129,37197,23686,11811,412,233,8,1989,37197,2513,1907,63,0,543,34684,22608,11180,20,158,0,0,718,0,718,17790
2010,Oconee County,South Carolina,73035,35967,37068,4168,4278,4371,4653,4041,7953,9228,10585,5179,5370,7956,4041,1212,42.6,57373,54801,16346,13209,57373,27935,29438,13209,6044,7165,73035,72173,862,72173,65250,5796,129,0,0,0,0,353,116,117,41,13,66,0,45,73,0,0,0,0,0,0,645,862,223,282,121,25,73035,66069,6044,459,515,0,833,73035,3040,2160,374,103,403,69995,63061,5795,129,353,0,10,647,55,592,37713
2010,Orangeburg County,South Carolina,92475,43324,49151,6326,5290,6279,7715,7729,10388,10949,12938,6263,5360,7539,4057,1642,37.3,70509,65132,16510,13238,70509,32116,38393,13238,5434,7804,92475,91975,500,91975,32402,57624,536,129,0,0,159,601,247,77,31,69,0,26,45,75,151,0,0,0,0,0,812,500,140,121,174,33,92475,32852,57829,705,790,0,814,92475,1639,1292,102,61,184,90836,31767,57427,534,601,0,42,465,0,465,42171
2010,Pickens County,South Carolina,117823,58698,59125,6471,6363,7223,12367,13415,13608,14759,15455,6809,6207,8577,4793,1776,34.5,93327,81684,18486,15146,93327,46206,47121,15146,6582,8564,117823,116199,1624,116199,105292,7631,299,66,0,0,18,1752,493,717,126,99,190,42,45,77,85,47,12,0,0,35,1178,1624,673,344,319,9,117823,106834,8368,652,2071,117,1405,117823,3496,2188,235,190,883,114327,103301,7589,287,1718,47,87,1298,35,1263,50854
2010,Richland County,South Carolina,372597,181131,191466,23978,22598,24141,33087,38493,55605,50375,50474,21110,16978,19588,11618,4552,32.7,286310,259545,45274,35758,286310,137183,149127,35758,14585,21173,372597,365890,6707,365890,180352,170302,667,216,0,6,36,8170,1884,2091,973,287,1283,684,45,79,968,263,41,79,66,77,6136,6707,2260,1090,1116,814,372597,185788,174102,2935,9739,530,6708,372597,16733,7563,4910,394,3866,355864,171305,169145,617,8081,263,497,5956,124,5832,157564
2010,Saluda County,South Carolina,19567,9908,9659,1365,1228,1247,1273,1047,2580,2423,2848,1071,1417,1764,956,348,39.4,14977,14257,3773,3068,14977,7530,7447,3068,1385,1683,19567,19355,212,19355,12306,5294,127,0,0,0,0,6,0,0,0,0,6,0,45,81,0,277,0,277,0,0,1345,212,8,144,7,14,19567,12465,5355,285,52,277,1345,19567,2500,2024,0,79,397,17067,11550,5285,0,6,0,14,212,0,212,9194
2010,Spartanburg County,South Carolina,278167,135015,143152,18746,19002,18602,20543,17938,34101,39471,40174,18140,15109,20599,12190,3552,37.7,209655,197441,44461,36341,209655,99866,109789,36341,15092,21249,278167,274546,3621,274546,207492,57414,501,188,0,0,0,5436,1225,255,376,78,277,359,45,83,2866,173,55,79,8,31,3530,3621,1400,852,403,97,278167,210739,59352,1703,6102,268,3980,278167,14920,11730,900,391,1899,263247,196759,56828,416,5417,133,450,3244,124,3120,121137
2010,Sumter County,South Carolina,106601,51603,54998,7851,7670,7267,8205,8192,13794,13538,15051,6350,5289,7632,4355,1407,35.3,79043,73816,16299,13394,79043,37480,41563,13394,5507,7887,106601,105203,1398,105203,53116,49972,295,67,32,0,0,1245,294,83,358,128,119,126,45,85,137,18,0,0,18,0,557,1398,538,239,275,38,106601,54271,50793,633,1606,51,728,106601,3330,2027,607,37,659,103271,50662,49802,295,1245,8,50,1209,30,1179,45442
2010,Union County,South Carolina,29089,13838,15251,1770,1698,1974,1894,1636,3132,3818,4587,1939,1948,2595,1455,643,41.7,22377,21291,5777,4693,22377,10368,12009,4693,1888,2805,29089,28672,417,28672,19439,8928,61,40,0,0,0,83,8,26,0,0,12,0,45,87,37,64,0,64,0,0,97,417,239,99,0,0,29089,19856,9167,160,83,64,176,29089,283,119,67,0,97,28806,19332,8928,61,83,64,0,338,0,338,14081
2010,Williamsburg County,South Carolina,34994,17351,17643,2150,2457,2402,2523,2532,3749,4118,5278,2754,2068,2820,1466,677,39.9,26474,24967,6162,4963,26474,12629,13845,4963,1978,2985,34994,34667,327,34667,11071,23334,50,0,0,0,0,26,0,0,0,10,16,0,45,89,0,0,0,0,0,0,186,327,181,50,27,0,34994,11368,23524,121,76,0,241,34994,390,173,108,33,76,34604,10973,23275,42,26,0,0,288,7,281,15479
2010,York County,South Carolina,214916,103721,111195,14994,15616,15296,15784,13118,27268,33053,32049,13032,11108,13884,7545,2169,36.7,159517,149984,29538,23598,159517,75514,84003,23598,10156,13442,214916,210784,4132,210784,164128,40514,1276,94,0,5,16,3028,846,329,326,114,221,776,45,91,416,59,11,32,16,0,1779,4132,1433,1270,527,302,214916,167919,42512,3139,3639,115,2035,214916,8838,4922,1262,425,2229,206078,157557,40221,1221,3028,59,255,3737,0,3737,90025
2010,Bennett County,South Dakota,3441,1687,1754,361,274,318,276,269,292,366,488,115,169,227,200,86,32.0,2316,2136,593,513,2316,1140,1176,513,241,272,3441,3275,166,3275,1119,0,2147,0,0,0,2010,5,0,5,0,0,0,0,46,7,0,0,0,0,0,0,4,166,5,161,0,0,3441,1285,5,2308,5,0,4,3441,66,14,0,52,0,3375,1067,0,2137,5,0,0,166,0,166,1267
2010,Bon Homme County,South Dakota,7080,4054,3026,365,372,367,402,385,933,892,1127,421,420,581,558,257,43.5,5702,5451,1665,1396,5702,3361,2341,1396,618,778,7080,7043,37,7043,6397,99,477,6,79,0,359,16,9,0,7,0,0,0,46,9,0,0,0,0,0,0,54,37,30,7,0,0,7080,6434,129,484,16,0,54,7080,100,65,0,0,35,6980,6366,92,469,16,0,0,37,0,37,2950
2010,Brookings County,South Dakota,31250,15830,15420,1921,1473,1768,3566,6354,4103,2873,3378,1521,1107,1521,1145,520,26.0,25267,20514,3822,3186,25267,12889,12378,3186,1393,1793,31250,30683,567,30683,29198,226,183,0,7,0,118,582,93,268,20,9,114,22,46,11,56,41,41,0,0,0,453,567,79,247,97,17,31250,29638,327,452,789,50,566,31250,626,528,20,0,78,30624,29036,226,142,582,41,33,564,110,454,12782
2010,Brown County,South Dakota,36011,17478,18533,2393,2103,2409,2595,2708,4284,4087,5356,2377,1707,2642,2259,1091,38.9,27629,25711,6904,5992,27629,13225,14404,5992,2526,3466,36011,35468,543,35468,33843,159,1140,0,94,0,762,307,0,123,17,0,59,0,46,13,108,0,0,0,0,0,19,543,172,285,53,0,36011,34382,352,1450,364,8,19,36011,499,258,56,0,185,35512,33545,124,993,307,0,0,543,0,543,16516
2010,Brule County,South Dakota,5128,2560,2568,312,481,389,439,263,459,567,747,344,251,411,286,179,39.9,3599,3450,1024,876,3599,1752,1847,876,378,498,5128,5106,22,5106,4556,3,541,0,0,1,429,6,6,0,0,0,0,0,46,15,0,0,0,0,0,0,0,22,0,20,0,2,5128,4576,5,563,6,0,0,5128,8,8,0,0,0,5120,4553,3,537,6,0,0,21,0,21,2412
2010,Buffalo County,South Dakota,1932,997,935,222,222,165,230,161,204,260,237,51,89,54,30,7,23.4,1154,1042,129,91,1154,586,568,91,24,67,1932,1925,7,1925,182,8,1717,0,25,15,1555,18,0,0,7,0,0,11,46,17,0,0,0,0,0,0,0,7,0,0,0,0,1932,182,8,1724,25,0,0,1932,4,4,0,0,0,1928,178,8,1717,18,0,0,7,0,7,590
2010,Butte County,South Dakota,9888,4929,4959,704,710,688,645,433,1187,1116,1599,663,598,810,558,177,41.1,7333,7073,1897,1545,7333,3666,3667,1545,719,826,9888,9730,158,9730,9436,82,172,0,0,0,106,24,0,0,24,0,0,0,46,19,0,0,0,0,0,0,16,158,16,123,0,0,9888,9594,117,314,24,0,16,9888,254,51,0,0,203,9634,9198,82,172,24,0,0,158,0,158,4527
2010,Campbell County,South Dakota,1431,715,716,63,85,87,102,20,145,136,238,120,74,181,148,32,47.8,1131,1091,406,361,1131,579,552,361,173,188,1431,1431,0,1431,1394,0,37,0,31,0,0,0,0,0,0,0,0,0,46,21,0,0,0,0,0,0,0,0,0,0,0,0,1431,1394,0,37,0,0,0,1431,0,0,0,0,0,1431,1394,0,37,0,0,0,0,0,0,905
2010,Charles Mix County,South Dakota,9075,4457,4618,752,736,705,690,438,841,1038,1278,546,461,715,571,304,39.0,6424,6079,1839,1590,6424,3189,3235,1590,709,881,9075,8815,260,8815,5973,18,2785,0,20,0,2599,24,0,0,0,0,24,0,46,23,0,0,0,0,0,0,15,260,12,234,0,3,9075,6230,37,3022,28,0,22,9075,165,135,8,0,22,8910,5938,2,2686,24,0,0,260,7,253,3874
2010,Clark County,South Dakota,3702,1847,1855,232,216,280,241,140,349,391,564,282,204,362,283,158,45.0,2821,2704,916,803,2821,1419,1402,803,360,443,3702,3691,11,3691,3648,1,19,0,0,0,19,0,0,0,0,0,0,0,46,25,0,0,0,0,0,0,23,11,0,11,0,0,3702,3659,1,30,0,0,23,3702,65,58,0,0,7,3637,3601,1,19,0,0,5,11,0,11,1740
2010,Clay County,South Dakota,13816,6846,6970,626,786,526,2094,2875,1664,1212,1438,668,496,719,443,269,25.0,11390,8903,1799,1431,11390,5469,5921,1431,624,807,13816,13592,224,13592,12608,106,467,0,0,0,386,213,51,82,40,0,10,30,46,27,0,0,0,0,0,0,198,224,15,127,32,0,13816,12832,171,644,245,0,198,13816,269,194,33,0,42,13547,12537,106,467,213,0,0,224,0,224,5617
2010,Codington County,South Dakota,27040,13370,13670,1842,1822,1917,1918,1717,3278,3444,4212,1648,1278,1853,1578,533,38.0,20326,19053,4710,3964,20326,9968,10358,3964,1682,2282,27040,26827,213,26827,26049,98,598,0,26,0,470,77,0,8,19,3,23,0,46,29,24,0,0,0,0,0,5,213,83,11,81,0,27040,26262,181,609,158,0,43,27040,411,388,12,6,5,26629,25681,98,598,77,0,0,175,0,175,12289
2010,Corson County,South Dakota,4053,2042,2011,379,397,367,438,242,403,515,531,196,123,232,189,41,29.6,2660,2367,536,462,2660,1349,1311,462,225,237,4053,3944,109,3944,1307,17,2611,0,12,22,2372,7,0,0,0,5,2,0,46,31,0,0,0,0,0,0,2,109,0,92,0,8,4053,1405,25,2714,7,0,11,4053,117,42,0,0,75,3936,1300,17,2509,7,0,0,103,3,100,1545
2010,Custer County,South Dakota,8085,4273,3812,354,395,415,434,310,624,932,1486,628,885,1000,424,198,49.6,6578,6402,2191,1622,6578,3381,3197,1622,810,812,8085,7952,133,7952,7668,0,284,0,0,0,226,0,0,0,0,0,0,0,46,33,0,0,0,0,0,0,0,133,5,108,20,0,8085,7801,5,392,20,0,0,8085,132,110,0,0,22,7953,7536,0,284,0,0,0,133,0,133,4496
2010,Davison County,South Dakota,19397,9691,9706,1273,1276,1247,1444,1472,2338,2140,2808,1411,781,1404,1152,651,38.4,14870,13666,3649,3207,14870,7335,7535,3207,1257,1950,19397,19069,328,19069,18432,92,469,0,0,0,419,22,0,0,0,0,13,0,46,35,9,10,10,0,0,0,44,328,94,137,24,0,19397,18760,235,646,46,30,57,19397,274,201,0,0,73,19123,18287,92,397,22,10,0,315,0,315,8792
2010,Day County,South Dakota,5714,2827,2887,337,360,316,315,284,448,648,889,402,419,593,404,299,47.1,4466,4312,1536,1296,4466,2216,2250,1296,574,722,5714,5608,106,5608,5110,2,487,0,0,0,477,0,0,0,0,0,0,0,46,37,0,0,0,0,0,0,9,106,0,28,0,78,5714,5138,80,593,0,0,9,5714,60,45,0,0,15,5654,5059,2,487,0,0,0,106,0,106,3640
2010,Deuel County,South Dakota,4373,2240,2133,255,277,301,298,180,449,515,682,285,274,410,303,144,43.1,3336,3214,1001,857,3336,1672,1664,857,397,460,4373,4359,14,4359,4340,0,11,0,0,0,8,0,0,0,0,0,0,0,46,39,0,0,0,0,0,0,8,14,0,14,0,0,4373,4354,0,25,0,0,8,4373,98,88,0,0,10,4275,4250,0,11,0,0,0,14,0,14,2222
2010,Dewey County,South Dakota,5354,2654,2700,479,478,559,545,298,660,739,641,246,192,247,210,60,28.8,3500,3179,634,517,3500,1694,1806,517,232,285,5354,5243,111,5243,1216,36,3984,0,6,0,3664,0,0,0,0,0,0,0,46,41,0,0,0,0,0,0,7,111,0,111,0,0,5354,1327,36,4095,0,0,7,5354,16,16,0,0,0,5338,1214,36,3970,0,0,7,111,0,111,2039
2010,Douglas County,South Dakota,3046,1529,1517,166,173,199,209,137,215,296,507,199,216,300,283,146,47.7,2357,2273,872,729,2357,1182,1175,729,319,410,3046,3017,29,3017,2956,0,61,0,0,0,52,0,0,0,0,0,0,0,46,43,0,0,0,0,0,0,0,29,0,29,0,0,3046,2985,0,90,0,0,0,3046,9,5,0,0,4,3037,2947,0,61,0,0,0,29,0,29,1451
2010,Edmunds County,South Dakota,4047,2080,1967,214,252,291,203,166,409,377,591,255,287,486,371,145,46.9,3133,3058,1139,1002,3133,1564,1569,1002,464,538,4047,3979,68,3979,3962,0,0,0,0,0,0,17,0,0,8,0,9,0,46,45,0,0,0,0,0,0,0,68,0,0,36,0,4047,3998,32,0,53,0,32,4047,102,70,32,0,0,3945,3892,0,0,17,0,0,36,0,36,1989
2010,Fall River County,South Dakota,7078,3770,3308,322,375,359,420,347,445,560,1374,731,554,609,630,352,50.1,5710,5551,1822,1591,5710,2900,2810,1591,798,793,7078,6859,219,6859,6442,51,228,0,0,0,215,67,0,5,0,0,62,0,46,47,0,1,0,1,0,0,70,219,0,176,11,9,7078,6639,61,425,90,4,78,7078,275,116,0,0,159,6803,6237,51,228,67,1,0,219,8,211,3897
2010,Faulk County,South Dakota,2386,1127,1259,164,123,151,172,91,203,319,387,132,140,247,178,79,44.5,1829,1738,616,504,1829,909,920,504,218,286,2386,2381,5,2381,2364,0,17,0,0,0,0,0,0,0,0,0,0,0,46,49,0,0,0,0,0,0,0,5,0,5,0,0,2386,2369,0,22,0,0,0,2386,0,0,0,0,0,2386,2364,0,17,0,0,0,5,0,5,1143
2010,Grant County,South Dakota,7382,3726,3656,411,427,495,509,275,806,827,1270,572,413,664,533,180,44.5,5690,5478,1531,1377,5690,2841,2849,1377,599,778,7382,7370,12,7370,7246,8,32,0,25,0,7,7,0,0,0,0,0,0,46,51,7,0,0,0,0,0,77,12,0,11,1,0,7382,7258,8,43,8,0,77,7382,178,178,0,0,0,7204,7145,8,32,7,0,0,12,0,12,3524
2010,Gregory County,South Dakota,4272,2165,2107,214,201,314,231,182,364,474,667,290,300,451,380,204,47.4,3351,3297,1236,1035,3351,1645,1706,1035,431,604,4272,4165,107,4165,3897,4,260,0,2,0,236,4,0,4,0,0,0,0,46,53,0,0,0,0,0,0,0,107,24,75,8,0,4272,4004,28,335,12,0,0,4272,73,33,19,0,21,4199,3860,0,248,4,0,0,87,0,87,2494
2010,Haakon County,South Dakota,1886,910,976,103,90,114,66,56,190,189,347,155,104,201,108,163,50.0,1516,1513,508,472,1516,723,793,472,161,311,1886,1859,27,1859,1783,8,49,0,0,0,41,19,0,0,19,0,0,0,46,55,0,0,0,0,0,0,0,27,9,18,0,0,1886,1810,17,67,19,0,0,1886,24,24,0,0,0,1862,1759,8,49,19,0,0,27,0,27,1021
2010,Hamlin County,South Dakota,5761,2953,2808,520,456,436,461,248,582,658,752,294,317,456,357,224,38.0,4022,3821,1166,1037,4022,2014,2008,1037,439,598,5761,5758,3,5758,5662,32,18,0,0,0,0,0,0,0,0,0,0,0,46,57,0,0,0,0,0,0,46,3,0,1,0,0,5761,5665,34,21,0,0,46,5761,132,104,2,0,26,5629,5576,32,18,0,0,0,3,0,3,2745
2010,Hand County,South Dakota,3402,1721,1681,165,176,236,199,86,339,374,543,214,210,361,336,163,48.1,2672,2623,981,860,2672,1331,1341,860,386,474,3402,3402,0,3402,3400,0,2,0,0,0,2,0,0,0,0,0,0,0,46,59,0,0,0,0,0,0,0,0,0,0,0,0,3402,3400,0,2,0,0,0,3402,6,6,0,0,0,3396,3394,0,2,0,0,0,0,0,0,1763
2010,Hanson County,South Dakota,3382,1747,1635,322,286,328,233,94,366,465,526,172,96,260,201,33,36.5,2287,2182,563,494,2287,1170,1117,494,265,229,3382,3378,4,3378,3370,0,6,0,0,0,6,2,0,0,1,1,0,0,46,61,0,0,0,0,0,0,0,4,0,0,3,0,3382,3373,0,6,6,1,0,3382,1,1,0,0,0,3381,3369,0,6,2,0,0,4,0,4,1257
