year,county,state,number_sex_and_age_total_population,number_sex_and_age_total_population_male,number_sex_and_age_total_population_female,number_sex_and_age_total_population_under_5_years,number_sex_and_age_total_population_5_to_9_years,number_sex_and_age_total_population_10_to_14_years,number_sex_and_age_total_population_15_to_19_years,number_sex_and_age_total_population_20_to_24_years,number_sex_and_age_total_population_25_to_34_years,number_sex_and_age_total_population_35_to_44_years,number_sex_and_age_total_population_45_to_54_years,number_sex_and_age_total_population_55_to_59_years,number_sex_and_age_total_population_60_to_64_years,number_sex_and_age_total_population_65_to_74_years,number_sex_and_age_total_population_75_to_84_years,number_sex_and_age_total_population_85_years_and_o,number_sex_and_age_total_population_median_age_yea,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_21_years_and_o,number_sex_and_age_total_population_62_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_18_years_and_o.1,number_sex_and_age_total_population_18_years_and_o.2,number_sex_and_age_total_population_18_years_and_o.3,number_sex_and_age_total_population_65_years_and_o.1,number_sex_and_age_total_population_65_years_and_o.2,number_sex_and_age_total_population_65_years_and_o.3,number_race_total_population,number_race_total_population_one_race,number_race_total_population_two_or_more_races,number_race_one_race,number_race_one_race_white,number_race_one_race_black_or_african_american,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na.1,number_race_one_race_american_indian_and_alaska_na.2,number_race_one_race_american_indian_and_alaska_na.3,number_race_one_race_american_indian_and_alaska_na.4,number_race_one_race_asian,number_race_one_race_asian_asian_indian,number_race_one_race_asian_chinese,number_race_one_race_asian_filipino,number_race_one_race_asian_japanese,number_race_one_race_asian_korean,number_race_one_race_asian_vietnamese,state_fips,county_fips,number_race_one_race_asian_other_asian,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac.1,number_race_one_race_native_hawaiian_and_other_pac.2,number_race_one_race_native_hawaiian_and_other_pac.3,number_race_one_race_native_hawaiian_and_other_pac.4,number_race_one_race_some_other_race,number_race_two_or_more_races,number_race_two_or_more_races_white_and_black_or_a,number_race_two_or_more_races_white_and_american_i,number_race_two_or_more_races_white_and_asian,number_race_two_or_more_races_black_or_african_ame,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo.1,number_race_alone_or_in_combination_with_one_or_mo.2,number_race_alone_or_in_combination_with_one_or_mo.3,number_race_alone_or_in_combination_with_one_or_mo.4,number_race_alone_or_in_combination_with_one_or_mo.5,number_race_alone_or_in_combination_with_one_or_mo.6,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio.1,number_hispanic_or_latino_and_race_total_populatio.2,number_hispanic_or_latino_and_race_total_populatio.3,number_hispanic_or_latino_and_race_total_populatio.4,number_hispanic_or_latino_and_race_total_populatio.5,number_hispanic_or_latino_and_race_total_populatio.6,number_hispanic_or_latino_and_race_total_populatio.7,number_hispanic_or_latino_and_race_total_populatio.8,number_hispanic_or_latino_and_race_total_populatio.9,number_hispanic_or_latino_and_race_total_populatio.10,number_hispanic_or_latino_and_race_total_populatio.11,number_hispanic_or_latino_and_race_total_populatio.12,number_hispanic_or_latino_and_race_total_populatio.13,number_hispanic_or_latino_and_race_total_populatio.14,number_hispanic_or_latino_and_race_total_populatio.15,number_total_housing_units
2009,Matagorda County,Texas,37008,18467,18541,2872,2520,3063,2809,2430,3877,4862,5596,2281,1755,2791,1463,689,36.5,26747,25507,5996,4943,26747,13117,13630,4943,2128,2815,37008,36228,780,36228,28119,4208,241,74,0,0,24,893,122,20,0,0,26,534,48,321,191,0,0,0,0,0,2767,780,329,80,55,0,37008,28819,4635,333,1034,75,2985,37008,13442,12611,37,40,754,23566,17803,4123,202,877,0,64,497,77,420,19465
2009,Maverick County,Texas,51300,24564,26736,5286,4725,5374,4705,3409,5740,6380,5714,2507,1892,2907,2029,632,28.8,32896,30607,6514,5568,32896,15222,17674,5568,2389,3179,51300,50293,1007,50293,33398,29,848,99,0,0,0,144,9,0,95,0,0,0,48,323,40,0,0,0,0,0,15874,1007,68,10,339,0,51300,34405,97,858,495,0,16464,51300,48499,46492,279,0,1728,2801,1843,6,622,144,0,58,128,0,128,16617
2009,Medina County,Texas,43654,22191,21463,2913,3395,3307,3317,2943,4930,5754,6515,2651,2349,2963,1923,694,37.1,31916,29973,7149,5580,31916,16165,15751,5580,2485,3095,43654,43089,565,43089,37576,1223,260,11,0,0,0,197,0,0,55,0,7,128,48,325,7,0,0,0,0,0,3833,565,0,249,29,0,43654,38119,1223,531,226,42,4106,43654,20637,18223,102,23,2289,23017,21220,1142,112,189,0,83,271,22,249,15807
2009,Menard County,Texas,2132,1054,1078,137,66,131,175,95,181,202,322,167,254,241,135,26,47.1,1705,1607,588,402,1705,846,859,402,161,241,2132,2132,0,2132,2045,5,0,0,0,0,0,10,0,0,0,0,10,0,48,327,0,0,0,0,0,0,72,0,0,0,0,0,2132,2045,5,0,10,0,72,2132,684,655,0,0,29,1448,1433,5,0,10,0,0,0,0,0,1622
2009,Midland County,Texas,126287,61348,64939,10512,10033,9123,9686,9679,16281,15407,18807,6861,5331,7150,5739,1678,33.4,90687,85048,17707,14567,90687,43125,47562,14567,6120,8447,126287,124122,2165,124122,106281,8299,853,121,0,0,0,1489,641,139,240,40,97,141,48,329,191,0,0,0,0,0,7200,2165,503,583,118,12,126287,108287,8939,1501,1706,0,8120,126287,45141,41388,238,24,3491,81146,70003,8126,444,1489,0,71,1013,29,984,50142
2009,Milam County,Texas,24780,12150,12630,1826,1686,1993,1655,1521,2521,2951,3491,1378,1495,2254,1321,688,39.0,18064,17363,5108,4263,18064,8739,9325,4263,1812,2451,24780,24240,540,24240,18871,2442,131,20,0,0,0,38,0,0,0,0,13,25,48,331,0,0,0,0,0,0,2758,540,256,118,0,13,24780,19398,2711,267,38,0,2911,24780,5390,5123,12,0,255,19390,16418,2430,92,38,0,52,360,11,349,11271
2009,Mills County,Texas,5003,2480,2523,212,258,372,274,264,378,609,776,411,284,654,403,108,47.3,3963,3810,1305,1165,3963,1933,2030,1165,576,589,5003,4997,6,4997,4888,5,27,0,0,0,0,0,0,0,0,0,0,0,48,333,0,0,0,0,0,0,77,6,0,6,0,0,5003,4894,5,33,0,0,77,5003,1058,998,0,0,60,3945,3907,5,27,0,0,0,6,0,6,2918
2009,Mitchell County,Texas,9275,5839,3436,482,405,526,468,895,1658,1438,1231,556,430,574,451,161,36.6,7524,7299,1407,1186,7524,4911,2613,1186,484,702,9275,8906,369,8906,6107,990,35,3,0,3,0,11,0,0,0,0,0,11,48,335,0,0,0,0,0,0,1763,369,10,44,3,11,9275,6417,1040,109,25,0,2053,9275,3050,2284,6,0,760,6225,5131,981,17,11,0,6,79,0,79,4211
2009,Montague County,Texas,19557,9462,10095,1283,1362,1157,1163,1019,1999,2488,2624,1256,1257,2087,1460,402,42.6,15027,14347,4609,3949,15027,7105,7922,3949,1682,2267,19557,19061,496,19061,18027,20,86,41,0,0,0,83,48,0,0,0,0,31,48,337,4,0,0,0,0,0,845,496,100,264,3,0,19557,18523,120,350,86,0,974,19557,1480,1222,0,0,258,18077,17491,20,86,83,0,30,367,0,367,10282
2009,Montgomery County,Texas,411726,204839,206887,30918,31242,33610,29771,24868,52932,60887,62760,25465,19345,24184,12121,3623,35.4,296523,280244,50493,39928,296523,145939,150584,39928,17730,22198,411726,404831,6895,404831,357569,18661,1482,293,47,37,2,7404,2437,1675,1233,350,467,476,48,339,766,154,107,13,11,23,19561,6895,979,2779,861,74,411726,363986,20149,4642,8688,416,21172,411726,71766,54845,1239,916,14766,339960,307399,18329,1005,7372,138,421,5296,352,4944,155158
2009,Moore County,Texas,20106,10150,9956,2142,1854,1755,1503,1324,2565,2696,2579,918,775,1020,712,263,30.9,13345,12609,2371,1995,13345,6588,6757,1995,885,1110,20106,19689,417,19689,13028,218,250,36,19,0,0,273,0,0,48,0,0,14,48,341,211,35,0,35,0,0,5885,417,19,62,115,0,20106,13400,276,332,388,35,6099,20106,10602,9879,61,16,646,9504,8774,218,152,245,6,4,105,0,105,7747
2009,Morris County,Texas,12852,6089,6763,832,842,945,901,596,1397,1504,1857,816,755,1262,868,277,42.2,9712,9234,2867,2407,9712,4550,5162,2407,965,1442,12852,12542,310,12542,9429,2906,46,0,0,0,0,22,0,0,9,13,0,0,48,343,0,6,0,6,0,0,133,310,78,148,10,0,12852,9739,2984,194,32,9,204,12852,737,661,7,34,35,12115,8932,2906,40,22,6,0,209,0,209,6205
2009,Motley County,Texas,1175,608,567,114,54,60,89,33,161,98,160,49,81,135,120,21,44.2,918,853,321,276,918,455,463,276,119,157,1175,1175,0,1175,1155,20,0,0,0,0,0,0,0,0,0,0,0,0,48,345,0,0,0,0,0,0,0,0,0,0,0,0,1175,1155,20,0,0,0,0,1175,83,83,0,0,0,1092,1072,20,0,0,0,0,0,0,0,834
2009,Nacogdoches County,Texas,62608,30034,32574,4713,3792,3991,7121,10078,5764,6697,7223,3257,2611,3729,2659,973,27.7,47739,40237,8828,7361,47739,22424,25315,7361,3084,4277,62608,61716,892,61716,48785,10278,300,98,0,0,0,452,60,26,259,20,0,47,48,347,40,13,0,0,0,13,1888,892,321,200,151,21,62608,49604,10685,564,603,22,2065,62608,9541,8555,100,138,748,53067,41400,10161,282,452,13,55,704,36,668,26796
2009,Beaver County,Utah,6139,3228,2911,599,589,523,489,350,740,699,744,252,345,391,236,182,31.8,4127,3889,1022,809,4127,2152,1975,809,372,437,6139,6139,0,6139,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,90,0,0,0,0,0,6139,6049,0,0,0,0,90,6139,520,399,0,0,121,5619,5619,0,0,0,0,0,0,0,0,2870
2009,Box Elder County,Utah,47897,24374,23523,4418,4731,4234,4064,3163,6049,5738,6197,2343,1746,2852,1759,603,30.4,31826,29790,6315,5214,31826,16092,15734,5214,2398,2816,47897,46956,941,46956,44316,125,297,0,0,133,3,505,42,42,2,172,22,132,49,3,93,34,10,0,0,24,1679,941,89,300,153,0,47897,45209,233,645,697,163,1949,47897,3689,2912,0,9,768,44208,42585,125,270,463,34,58,673,33,640,16699
2009,Cache County,Utah,109347,54047,55300,11334,9270,8164,10598,20290,12614,11108,10655,3873,3202,4153,2885,1201,23.8,75885,66351,10065,8239,75885,36992,38893,8239,3691,4548,109347,107447,1900,107447,101205,691,751,117,33,375,80,2149,64,658,166,77,331,182,49,5,671,132,10,10,11,101,2519,1900,411,279,353,0,109347,102941,1289,1109,2693,371,2988,109347,9502,6422,170,73,2837,99845,95108,621,751,2117,132,35,1081,7,1074,34539
2009,Carbon County,Utah,19536,9546,9990,1577,1345,1399,1593,1330,2427,2069,2884,1170,1064,1316,948,414,35.7,14325,13262,3254,2678,14325,6972,7353,2678,1161,1517,19536,19317,219,19317,17849,203,173,19,25,81,0,63,0,29,0,0,0,0,49,7,34,62,62,0,0,0,967,219,19,95,3,0,19536,18068,222,278,66,62,1069,19536,2215,1743,5,0,467,17321,16734,189,160,63,62,0,113,11,102,9102
2009,Daggett County,Utah,779,433,346,56,27,38,46,68,143,65,104,37,58,89,43,5,37.9,647,598,182,137,647,373,274,137,74,63,779,771,8,771,721,0,3,0,0,0,0,6,0,2,0,4,0,0,49,9,0,0,0,0,0,0,41,8,0,8,0,0,779,729,0,11,6,0,41,779,53,53,0,0,0,726,709,0,3,6,0,0,8,0,8,1158
2009,Davis County,Utah,286502,144518,141984,29219,26714,25416,23219,21417,45942,35749,33804,12593,9589,12612,7553,2675,28.6,190202,178057,28287,22840,190202,94820,95382,22840,10352,12488,286502,280324,6178,280324,263435,3344,1593,146,0,329,69,4835,108,658,1154,1109,383,209,49,11,1214,1054,30,75,257,692,6063,6178,1336,902,2073,16,286502,269044,5123,2886,7478,1604,6887,286502,21018,13375,739,120,6784,265484,249947,3211,1305,4625,1043,196,5157,169,4988,91467
2009,Duchesne County,Utah,16327,8439,7888,1643,1559,1524,1414,1125,2020,1701,2144,780,777,1074,459,107,29.3,10663,9994,2056,1640,10663,5401,5262,1640,787,853,16327,16128,199,16128,14779,25,1020,5,11,43,0,45,0,0,42,0,3,0,49,13,0,21,0,0,0,21,238,199,33,91,0,0,16327,14969,58,1120,45,21,313,16327,805,631,0,0,174,15522,14342,25,974,45,21,0,115,9,106,7945
2009,Emery County,Utah,10408,5281,5127,880,829,933,1004,699,1042,1132,1499,684,432,692,421,161,32.6,7092,6645,1451,1274,7092,3563,3529,1274,569,705,10408,10288,120,10288,9720,5,152,6,0,76,14,47,0,4,0,15,6,6,49,15,16,0,0,0,0,0,364,120,0,78,18,0,10408,9840,5,230,65,0,388,10408,674,611,0,0,63,9734,9452,5,131,47,0,3,96,0,96,4341
2009,Garfield County,Utah,4488,2306,2182,330,375,318,240,162,532,562,589,352,284,417,247,80,39.3,3250,3222,880,744,3250,1650,1600,744,339,405,4488,4452,36,4452,4199,0,177,0,0,173,0,36,0,0,10,8,0,0,49,17,18,26,0,0,26,0,14,36,0,13,0,0,4488,4235,0,190,36,26,37,4488,75,75,0,0,0,4413,4161,0,177,36,26,0,13,0,13,3271
2009,Grand County,Utah,9407,4695,4712,661,594,590,826,443,1202,1092,1537,792,466,648,448,108,39.3,7134,6651,1521,1204,7134,3464,3670,1204,540,664,9407,9278,129,9278,8682,27,435,0,0,406,0,49,0,20,11,0,0,13,49,19,5,0,0,0,0,0,85,129,0,41,66,8,9407,8796,35,491,115,0,99,9407,683,645,0,0,38,8724,8108,27,435,49,0,0,105,0,105,4547
2009,Iron County,Utah,42752,21244,21508,4235,3311,3349,4612,6797,4563,4055,4377,1784,1616,2330,1187,536,24.4,29908,25908,4861,4053,29908,14544,15364,4053,1896,2157,42752,41916,836,41916,39662,75,1118,59,0,584,25,443,104,309,30,0,0,0,49,21,0,96,0,0,0,96,522,836,136,244,260,12,42752,40486,223,1374,703,161,641,42752,2603,2245,66,66,226,40149,37731,75,1114,443,96,36,654,7,647,17758
2009,Juab County,Utah,9563,4892,4671,931,1007,961,786,549,1245,1190,1054,492,339,563,308,138,29.2,6134,5785,1209,1009,6134,3077,3057,1009,458,551,9563,9538,25,9538,9270,27,54,0,0,8,0,6,0,0,0,6,0,0,49,23,0,123,0,0,116,7,58,25,0,0,0,0,9563,9295,27,54,6,148,58,9563,329,85,0,0,244,9234,9024,0,54,6,123,2,25,0,25,3407
2009,Kane County,Utah,6447,3291,3156,448,334,465,452,462,483,649,939,593,453,649,418,102,43.7,4900,4662,1452,1169,4900,2481,2419,1169,573,596,6447,6407,40,6407,6159,1,133,0,0,77,34,0,0,0,0,0,0,0,49,25,0,33,0,20,0,13,81,40,29,9,0,2,6447,6197,32,144,0,33,81,6447,206,114,17,0,75,6241,6034,1,133,0,33,0,40,0,40,4763
2009,Millard County,Utah,12007,6111,5896,1003,1031,1080,1258,747,1002,1266,1730,702,593,853,521,221,33.6,8073,7431,1904,1595,8073,4169,3904,1595,735,860,12007,11876,131,11876,11371,102,120,5,0,8,0,110,0,8,0,8,0,0,49,27,94,0,0,0,0,0,173,131,51,32,15,0,12007,11483,163,152,144,0,206,12007,1470,1091,10,3,366,10537,10164,64,112,110,0,0,87,0,87,4843
2009,Morgan County,Utah,8381,4286,4095,689,635,966,767,563,798,1117,1199,414,388,518,254,73,32.4,5551,5120,1037,845,5551,2823,2728,845,416,429,8381,8275,106,8275,8162,0,3,0,0,3,0,101,0,70,0,16,15,0,49,29,0,0,0,0,0,0,9,106,0,45,61,0,8381,8268,0,48,162,0,9,8381,105,17,79,0,9,8276,8066,0,3,101,0,0,106,0,106,2799
2009,Piute County,Utah,1516,824,692,99,130,177,132,43,112,133,136,86,141,170,125,32,41.5,1006,974,404,327,1006,499,507,327,159,168,1516,1512,4,1512,1455,20,12,0,0,0,0,0,0,0,0,0,0,0,49,31,0,0,0,0,0,0,25,4,0,2,0,0,1516,1459,20,14,0,2,25,1516,75,63,0,0,12,1441,1405,20,12,0,0,0,4,0,4,780
2009,Rich County,Utah,2067,983,1084,159,165,147,164,134,208,209,272,140,143,206,60,60,40.1,1485,1395,404,326,1485,739,746,326,174,152,2067,2050,17,2050,2008,1,40,0,0,0,0,0,0,0,0,0,0,0,49,33,0,0,0,0,0,0,1,17,0,17,0,0,2067,2025,1,57,0,0,1,2067,9,8,0,0,1,2058,2000,1,40,0,0,0,17,0,17,3147
2009,Salt Lake County,Utah,1000299,505464,494835,92674,81253,73572,69778,74924,184738,131872,122506,49344,34789,44371,29502,10976,30.4,708775,669006,104320,84849,708775,355664,353111,84849,36903,47946,1000299,978417,21882,978417,866025,14596,8511,353,87,4552,122,31461,3679,7270,2426,3351,2694,5383,49,35,6658,14050,460,98,5105,8387,43774,21882,4359,3951,5338,375,1000299,885891,20284,13546,38068,16992,48411,1000299,155128,116448,2625,869,35186,845171,762748,13358,7319,31007,13774,1201,15764,538,15226,350794
2009,San Juan County,Utah,14429,7178,7251,1247,1294,1490,1400,1114,1768,1674,1697,706,612,747,457,223,28.5,9460,8812,1793,1427,9460,4669,4791,1427,651,776,14429,14151,278,14151,6048,0,7899,23,0,7562,0,62,32,0,0,13,0,9,49,37,8,37,37,0,0,0,105,278,0,246,0,32,14429,6294,32,8177,62,37,105,14429,769,651,0,0,118,13660,5555,0,7797,62,37,0,209,0,209,5771
2009,Sanpete County,Utah,24742,12895,11847,2102,2149,2050,2969,2561,2216,2933,2633,1196,1113,1614,989,217,27.9,17129,15032,3461,2820,17129,9001,8128,2820,1328,1492,24742,24413,329,24413,23227,123,379,16,0,246,0,143,50,18,0,31,0,0,49,39,44,67,47,0,0,20,474,329,11,121,34,0,24742,23483,152,533,240,143,528,24742,2083,1658,26,38,361,22659,21711,97,358,143,67,8,275,0,275,8602
2009,Sevier County,Utah,19603,9979,9624,1712,1796,1740,1890,1116,2168,2114,2402,1098,896,1475,885,311,31.7,13170,12235,3216,2671,13170,6670,6500,2671,1250,1421,19603,19468,135,19468,18541,35,496,10,0,358,0,85,3,35,35,0,0,0,49,41,12,2,0,0,0,2,309,135,16,48,0,0,19603,18676,51,544,85,5,377,19603,754,614,0,0,140,18849,18164,35,496,85,2,0,67,0,67,7742
2009,Summit County,Utah,35644,18564,17080,2674,2670,2688,2762,1933,4669,5849,6143,2195,1789,1445,550,277,35.7,25882,24536,3230,2272,25882,13606,12276,2272,1179,1093,35644,35318,326,35318,33902,147,0,0,0,0,0,753,0,110,394,189,0,17,49,43,43,28,23,0,0,5,488,326,31,60,39,13,35644,34215,229,116,797,28,628,35644,4168,3651,105,0,412,31476,30351,141,0,753,28,3,200,33,167,22058
2009,Tooele County,Utah,54473,27436,27037,5685,5787,4975,3985,3130,9272,7544,6155,2478,1535,2294,1251,382,29.2,35314,33503,4810,3927,35314,17711,17603,3927,1865,2062,54473,52925,1548,52925,50233,628,640,0,22,144,62,372,36,13,187,88,26,22,49,45,0,112,99,13,0,0,940,1548,269,688,344,0,54473,51717,922,1374,716,149,1150,54473,5645,3651,245,0,1749,48828,45883,583,529,372,112,24,1325,32,1293,18094
2009,Uintah County,Utah,29014,14570,14444,2883,2262,2763,2260,2250,4445,3224,3603,1489,1062,1503,960,310,29.0,19644,18356,3450,2773,19644,9706,9938,2773,1225,1548,29014,28400,614,28400,24770,26,2166,0,0,50,19,206,0,9,61,0,56,77,49,47,3,434,35,0,141,258,798,614,0,316,3,0,29014,25384,32,2510,209,617,904,29014,1429,1225,29,0,175,27585,24311,26,2103,129,434,74,508,0,508,10395
2009,Utah County,Utah,504990,250847,254143,57748,49839,42606,51437,78198,64855,54109,43630,16924,13255,17798,10793,3798,23.2,330775,285948,39746,32389,330775,161578,169197,32389,14443,17946,504990,494534,10456,494534,462085,2722,2901,81,9,1060,28,6993,494,1869,490,939,1453,481,49,49,1267,3031,473,45,1034,1479,16802,10456,1290,2393,2463,91,504990,471935,4324,5600,10210,5199,18710,504990,46401,32047,1243,361,12750,458589,434882,2443,2501,6825,3004,1045,7889,267,7622,136740
2009,Wasatch County,Utah,20318,10302,10016,2005,1718,1932,1573,1197,2689,2718,2642,912,910,1183,710,129,31.6,13644,12772,2520,2022,13644,6856,6788,2022,950,1072,20318,19951,367,19951,19414,74,94,0,0,0,0,123,4,0,82,0,24,0,49,51,13,30,0,0,14,16,216,367,68,158,109,0,20318,19778,142,255,235,59,216,20318,1754,1461,16,22,255,18564,18037,74,82,106,30,17,218,0,218,9098
2009,Washington County,Utah,130258,64753,65505,12353,10448,9802,8849,9299,19129,12603,12912,6118,6635,11499,7610,3001,31.8,91902,87296,26021,22110,91902,44809,47093,22110,10189,11921,130258,128165,2093,128165,119917,836,1541,46,0,918,69,1170,197,137,90,175,99,360,49,53,112,764,269,0,363,132,3937,2093,161,794,283,0,130258,121824,1067,2555,1569,1090,4432,130258,10013,7684,146,0,2183,120245,114528,797,1405,1123,760,35,1597,37,1560,53856
2009,Wayne County,Utah,2502,1314,1188,194,153,235,204,110,201,319,388,137,208,194,119,40,40.8,1770,1713,457,353,1770,913,857,353,177,176,2502,2498,4,2498,2470,4,3,0,0,0,3,0,0,0,0,0,0,0,49,55,0,0,0,0,0,0,21,4,0,0,0,0,2502,2473,4,6,3,0,22,2502,95,95,0,0,0,2407,2400,4,3,0,0,0,0,0,0,1451
2009,Weber County,Utah,221981,112011,109970,20046,17876,17100,16058,16736,37619,26549,27802,11059,8375,11580,8158,3023,30.5,156654,147895,27581,22761,156654,77973,78681,22761,10022,12739,221981,218421,3560,218421,201131,3392,1297,89,94,463,57,3201,294,399,636,703,217,435,49,57,517,395,223,26,72,74,9005,3560,604,1019,774,40,221981,204575,4130,2442,4187,723,9741,221981,34261,29306,345,94,4516,187720,176962,3200,1102,3078,395,174,2809,142,2667,81297
2009,Addison County,Vermont,36659,18260,18399,1818,2010,2411,3556,3148,3355,5086,5969,2643,2122,2438,1494,609,39.6,28695,25626,5673,4541,28695,14165,14530,4541,2040,2501,36659,36284,375,36284,35367,245,94,16,0,19,0,376,56,78,18,38,90,19,50,1,77,10,0,10,0,0,192,375,38,199,84,18,36659,35717,313,319,477,20,216,36659,520,190,115,50,165,36139,35049,245,94,374,10,11,356,10,346,16459
2009,Bennington County,Vermont,36466,17516,18950,1875,1835,2204,2673,2343,3356,4527,5976,2654,2359,3276,2609,779,44.0,28910,27311,8116,6664,28910,13591,15319,6664,2854,3810,36466,35660,806,35660,35387,96,44,0,0,0,0,73,24,0,0,30,10,0,50,3,9,3,3,0,0,0,57,806,222,454,46,0,36466,36186,367,537,130,6,92,36466,527,128,154,9,236,35939,34993,86,44,73,3,0,740,21,719,20675
2009,Caledonia County,Vermont,30356,15092,15264,1688,1871,1752,2347,1959,3274,3876,4935,2362,1822,2204,1488,778,41.5,23679,22276,5515,4470,23679,11606,12073,4470,1881,2589,30356,29987,369,29987,29459,237,158,19,0,48,0,111,16,4,20,5,17,11,50,5,38,4,0,4,0,0,18,369,48,250,59,0,30356,29828,290,413,170,13,21,30356,294,125,123,0,46,30062,29293,121,158,111,4,6,369,3,366,15332
2009,Chittenden County,Vermont,150924,73733,77191,8170,8012,9299,13289,17209,18393,21578,23716,9245,6572,8019,5300,2122,35.6,119479,107306,19033,15441,119479,57682,61797,15441,6384,9057,150924,148395,2529,148395,141362,2191,448,13,2,0,0,3813,784,1147,179,171,328,807,50,7,397,0,0,0,0,0,581,2529,836,691,651,62,150924,143790,3173,1259,4516,14,780,150924,2702,777,643,190,1092,148222,139507,2094,404,3813,0,207,2197,50,2147,62914
2009,Essex County,Vermont,6436,3196,3240,254,329,411,484,283,595,940,1124,475,447,613,384,97,43.9,5125,4880,1357,1094,5125,2525,2600,1094,504,590,6436,6337,99,6337,6227,67,19,0,0,0,0,21,1,0,0,6,5,0,50,9,9,0,0,0,0,0,3,99,10,62,6,0,6436,6326,87,86,32,7,7,6436,38,14,19,0,5,6398,6196,67,19,21,0,0,95,0,95,4906
2009,Franklin County,Vermont,47861,23844,24017,3047,3406,3296,3400,2710,5946,7437,7645,3051,2393,2994,2011,525,38.4,35876,34079,6878,5530,35876,17695,18181,5530,2370,3160,47861,46940,921,46940,45924,283,303,17,0,0,0,257,178,11,20,0,48,0,50,11,0,0,0,0,0,0,173,921,113,766,22,0,47861,46845,416,1089,279,0,173,47861,454,170,61,11,212,47407,45584,283,303,257,0,59,921,0,921,20935
2009,Grand Isle County,Vermont,7575,3798,3777,366,309,554,515,376,647,1084,1465,637,603,626,301,92,44.5,6012,5740,1311,1019,6012,2977,3035,1019,474,545,7575,7426,149,7426,7361,14,36,0,0,0,0,11,2,0,2,3,0,4,50,13,0,0,0,0,0,0,4,149,8,122,8,4,7575,7506,33,169,19,0,4,7575,42,15,12,13,2,7533,7342,14,36,11,0,0,130,0,130,4947
2009,Lamoille County,Vermont,25253,12640,12613,1389,1176,1748,1814,1569,3412,3397,3911,1669,1419,2066,1301,382,39.4,19928,18681,4479,3749,19928,9872,10056,3749,1718,2031,25253,24911,342,24911,24475,185,68,0,0,0,0,133,14,37,0,0,26,21,50,15,35,0,0,0,0,0,50,342,13,261,34,1,25253,24812,215,346,171,2,65,25253,254,116,19,12,107,24999,24284,185,64,133,0,8,325,15,310,12062
2009,Orange County,Vermont,28977,14553,14424,1474,1648,1870,2249,1749,2803,4018,5102,2295,1719,2215,1374,461,42.3,22667,21192,5089,4050,22667,11270,11397,4050,1820,2230,28977,28527,450,28527,28214,48,19,0,0,0,0,157,0,21,13,23,63,27,50,17,10,1,1,0,0,0,88,450,91,262,37,0,28977,28645,157,303,205,1,130,28977,307,84,40,46,137,28670,28012,48,12,157,1,36,404,14,390,13853
2009,Orleans County,Vermont,27265,13573,13692,1435,1494,1761,1869,1496,2848,3619,4438,2086,1795,2340,1386,698,42.8,21381,20340,5520,4424,21381,10535,10846,4424,1877,2547,27265,26912,353,26912,26401,128,118,0,0,0,0,123,8,4,14,0,22,11,50,19,64,17,0,0,9,8,125,353,32,262,3,0,27265,26753,213,428,131,17,128,27265,302,140,78,8,76,26963,26209,125,118,123,17,24,347,0,347,15716
2009,Rutland County,Vermont,63306,30867,32439,3047,3207,3615,4730,4263,6406,8416,10622,4801,4095,5099,3766,1239,43.0,50770,47445,12616,10104,50770,24408,26362,10104,4262,5842,63306,62710,596,62710,61646,368,102,0,0,0,0,310,61,51,78,13,61,12,50,21,34,0,0,0,0,0,284,596,92,316,105,0,63306,62198,503,450,430,1,343,63306,703,161,292,23,227,62603,61260,362,84,310,0,30,557,35,522,32974
2009,Washington County,Vermont,58788,28998,29790,3067,3060,3558,4291,3926,6592,8174,9904,4770,3247,4257,3057,885,41.2,46707,43979,9925,8199,46707,22747,23960,8199,3476,4723,58788,57879,909,57879,56805,410,96,0,5,0,2,422,83,148,39,53,55,2,50,23,42,37,0,0,11,26,109,909,161,455,130,0,58788,57676,606,599,590,52,224,58788,925,192,170,17,546,57863,56157,332,91,420,37,20,806,26,780,29155
2009,Windham County,Vermont,43627,21295,22332,2110,2337,2609,3044,2736,4208,5722,7749,3598,2960,3401,2311,842,43.6,34716,32761,8138,6554,34716,16740,17976,6554,2892,3662,43627,42919,708,42919,41921,293,93,11,1,0,0,426,65,46,18,30,35,15,50,25,217,6,5,0,1,0,180,708,175,279,114,17,43627,42583,555,435,570,31,205,43627,686,113,259,18,296,42941,41476,291,83,414,6,65,606,4,602,28344
2009,Windsor County,Vermont,56921,27674,29247,2786,3024,3280,3638,3040,5702,7473,9842,4889,3619,4989,3426,1213,44.5,45450,43567,11781,9628,45450,21949,23501,9628,4233,5395,56921,56267,654,56267,55182,255,115,7,0,0,3,524,15,122,41,41,202,99,50,27,4,4,0,4,0,0,187,654,78,292,122,27,56921,55788,447,549,679,37,192,56921,680,168,179,36,297,56241,54691,252,106,488,0,66,638,0,638,33345
